"naics","employment_march","establishments","payroll_quarter1","year"
"332322",109907,4232,961705000,2005
"332323",37073,2403,311219000,2005
"332410",18461,301,197105000,2005
"332420",30129,654,284183000,2005
"332431",19622,188,259921000,2005
"332439",16075,423,137293000,2005
"332510",48363,830,452872000,2005
"332611",3949,111,35298000,2005
"332612",15848,347,140661000,2005
"332618",37235,1249,286194000,2005
"332710",253966,21240,2294138000,2005
"332721",76908,2665,714918000,2005
"332722",43842,924,472831000,2005
"332811",21378,783,212311000,2005
"332812",56266,2588,485677000,2005
"332813",58466,2844,450154000,2005
"332911",38110,480,421783000,2005
"332912",36143,384,422534000,2005
"332913",12402,146,129668000,2005
"332919",15919,263,156774000,2005
"332991",27888,187,315809000,2005
"332992",8167,109,86741000,2005
"332993",7118,45,87368000,2005
"332994",9836,194,93860000,2005
"332995",4503,82,73306000,2005
"332996",24496,751,225489000,2005
"332997",5644,475,60434000,2005
"332998",5832,81,57224000,2005
"332999",70031,3081,618450000,2005
"333111",58549,1185,598124000,2005
"333112",23989,161,203131000,2005
"333120",59343,774,679710000,2005
"333131",10033,265,110301000,2005
"333132",30580,568,436841000,2005
"333210",6711,287,67015000,2005
"333220",14936,500,161688000,2005
"333291",10356,281,134555000,2005
"333292",6832,343,65415000,2005
"333293",14694,453,186984000,2005
"333294",16707,510,201966000,2005
"333295",25584,244,491786000,2005
"333298",37688,1333,454039000,2005
"333311",6031,89,51640000,2005
"333312",3006,47,27071000,2005
"333313",9283,108,136628000,2005
"333314",16380,441,217558000,2005
"333315",7857,276,87558000,2005
"333319",52501,1349,582231000,2005
"333411",14428,363,122077000,2005
"333412",10370,161,97086000,2005
"333414",20118,405,184916000,2005
"333415",103384,916,1006587000,2005
"333511",42034,2201,453220000,2005
"333512",15856,504,202505000,2005
"333513",8159,288,93949000,2005
"333514",57357,3351,648553000,2005
"333515",35558,1592,372116000,2005
"333516",2744,80,36567000,2005
"333518",12475,401,162619000,2005
"333611",18005,133,273691000,2005
"333612",12150,233,133649000,2005
"333613",16013,235,178253000,2005
"333618",49480,298,618885000,2005
"333911",29914,490,393537000,2005
"333912",19481,328,238071000,2005
"333913",3739,42,48370000,2005
"333921",8610,187,85463000,2005
"333922",30498,796,361418000,2005
"333923",14201,297,146208000,2005
"333924",24003,425,231466000,2005
"333991",10034,148,96758000,2005
"333992",15084,259,193685000,2005
"333993",21299,641,279763000,2005
"333994",10907,341,115926000,2005
"333995",20101,322,228511000,2005
"333996",13672,182,165153000,2005
"333997",4101,104,41969000,2005
"333999",52450,1786,610178000,2005
"334111",35496,449,586472000,2005
"334112",20788,148,335257000,2005
"334113",1104,52,17156000,2005
"334119",49632,722,844665000,2005
"334210",32166,436,605705000,2005
"334220",87928,994,1440487000,2005
"334290",19084,481,223567000,2005
"334310",20733,518,223667000,2005
"334411",5708,83,66728000,2005
"334412",35573,781,326629000,2005
"334413",137780,951,2615555000,2005
"334414",7664,87,68140000,2005
"334415",4887,69,43270000,2005
"334416",10707,318,80433000,2005
"334417",23128,278,229792000,2005
"334418",77419,906,887591000,2005
"334419",59316,1355,589506000,2005
"334510",58636,605,1033758000,2005
"334511",144245,634,2485696000,2005
"334512",14471,310,155448000,2005
"334513",38707,1015,498411000,2005
"334514",14853,260,164765000,2005
"334515",44314,796,806715000,2005
"334516",31248,572,525152000,2005
"334517",18078,168,361704000,2005
"334518",2641,115,25265000,2005
"334519",29268,779,402902000,2005
"334611",3269,213,37788000,2005
"334612",21513,498,185583000,2005
"334613",8636,148,199037000,2005
"335110",9939,95,122840000,2005
"335121",11973,434,104958000,2005
"335122",18634,363,175228000,2005
"335129",18792,313,191573000,2005
"335211",8697,119,81645000,2005
"335212",5413,36,44414000,2005
"335221",17346,124,133040000,2005
"335222",20380,29,198136000,2005
"335224",16759,23,144699000,2005
"335228",12973,39,126562000,2005
"335311",19608,280,180666000,2005
"335312",46014,541,444768000,2005
"335313",32512,555,354593000,2005
"335314",40710,1075,478494000,2005
"335911",17054,121,176216000,2005
"335912",8968,52,94270000,2005
"335921",4555,95,57663000,2005
"335929",29784,316,330026000,2005
"335931",31950,437,314782000,2005
"335932",15148,168,162184000,2005
"335991",7955,139,88948000,2005
"335999",31658,847,388015000,2005
"336111",74410,180,1310422000,2005
"336112",107778,101,1901257000,2005
"336120",32348,99,348587000,2005
"336211",46204,814,418318000,2005
"336212",29000,391,233753000,2005
"336213",22400,98,185836000,2005
"336214",50030,861,392570000,2005
"336311",10948,115,109218000,2005
"336312",69956,890,974718000,2005
"336321",14962,102,158332000,2005
"336322",70351,726,727205000,2005
"336330",37810,246,400325000,2005
"336340",39373,251,383776000,2005
"336350",90795,533,1365701000,2005
"336360",57390,399,554357000,2005
"336370",111168,792,1429543000,2005
"336391",16750,80,194674000,2005
"336399",151531,1490,1373798000,2005
"336411",148623,265,2556443000,2005
"336412",72833,417,1153221000,2005
"336413",96131,797,1375614000,2005
"336414",NA,24,NA,2005
"336415",NA,32,NA,2005
"336419",13779,58,318042000,2005
"336510",29078,202,344793000,2005
"336611",86134,642,918034000,2005
"336612",55486,1157,424085000,2005
"336991",15417,441,153350000,2005
"336992",6328,53,90593000,2005
"336999",23276,438,188220000,2005
"337110",138919,9473,985123000,2005
"337121",82541,1593,572612000,2005
"337122",84310,3771,540495000,2005
"337124",15152,351,95957000,2005
"337125",4978,225,39317000,2005
"337127",30112,705,246043000,2005
"337129",1961,239,12099000,2005
"337211",21813,502,183016000,2005
"337212",34288,1554,304011000,2005
"337214",27637,292,288180000,2005
"337215",59615,1789,470909000,2005
"337910",25710,567,212478000,2005
"337920",20823,502,147415000,2005
"339111",22669,434,279181000,2005
"339112",96407,1289,1343387000,2005
"339113",101546,1858,1236178000,2005
"339114",18062,788,201760000,2005
"339115",24833,593,281765000,2005
"339116",46736,7225,377773000,2005
"339911",25063,1798,209436000,2005
"339912",2821,143,25796000,2005
"339913",5613,273,41671000,2005
"339914",7423,593,51282000,2005
"339920",55694,2052,502984000,2005
"339931",2480,104,15646000,2005
"339932",15381,707,140986000,2005
"339941",6401,90,56678000,2005
"339942",4373,134,46310000,2005
"339943",4750,442,34647000,2005
"339944",2486,70,23508000,2005
"339950",85138,6308,714229000,2005
"339991",33939,595,341160000,2005
"339992",13671,604,111105000,2005
"339993",4512,181,38530000,2005
"339994",11337,248,95827000,2005
"339995",5156,158,43157000,2005
"339999",91748,4692,774854000,2005
"423110",116812,6429,1348564000,2005
"423120",200678,13831,1950047000,2005
"423130",31696,2305,305186000,2005
"423140",16424,2185,111491000,2005
"423210",61590,5623,654503000,2005
"423220",93876,7208,940845000,2005
"423310",150157,8634,1690642000,2005
"423320",39698,4153,396661000,2005
"423330",37947,2582,407123000,2005
"423390",34795,3139,387056000,2005
"423410",18760,982,288505000,2005
"423420",152869,7548,1775916000,2005
"423430",297842,12009,6001576000,2005
"423440",48994,4433,496012000,2005
"423450",147349,8239,2618274000,2005
"423460",23261,1278,226639000,2005
"423490",34725,2476,430864000,2005
"423510",147202,9820,1934811000,2005
"423520",3339,497,70704000,2005
"423610",161568,12273,2187465000,2005
"423620",48844,2829,645296000,2005
"423690",255824,14417,5341754000,2005
"423710",85213,6887,921596000,2005
"423720",69917,5652,814877000,2005
"423730",53300,5143,651918000,2005
"423740",13852,1377,150399000,2005
"423810",91507,4749,1197823000,2005
"423820",96479,8260,810839000,2005
"423830",305476,27725,3803471000,2005
"423840",105960,10816,1220792000,2005
"423850",52729,5038,530739000,2005
"423860",36956,2766,533036000,2005
"423910",51234,5173,518576000,2005
"423920",35280,2577,380528000,2005
"423930",90615,6986,831829000,2005
"423940",52718,8140,531410000,2005
"423990",99980,11719,1081062000,2005
"424110",26319,1658,407383000,2005
"424120",95189,6191,913407000,2005
"424130",79352,4362,1112053000,2005
"424210",262574,7747,4905428000,2005
"424310",34567,3962,336140000,2005
"424320",56972,3837,594932000,2005
"424330",83959,6567,1005110000,2005
"424340",24476,1604,398431000,2005
"424410",124459,3456,1300053000,2005
"424420",96784,3304,1004004000,2005
"424430",49755,2274,533622000,2005
"424440",12810,631,105808000,2005
"424450",45633,2118,416566000,2005
"424460",22666,2314,177210000,2005
"424470",45676,2646,415798000,2005
"424480",101304,4934,847318000,2005
"424490",265317,12190,2750830000,2005
"424510",46995,4810,407669000,2005
"424520",9398,992,32342000,2005
"424590",7489,952,71647000,2005
"424610",37669,3071,456529000,2005
"424690",105341,9498,1563771000,2005
"424710",66947,4485,746545000,2005
"424720",35752,2817,567489000,2005
"424810",104539,2315,995107000,2005
"424820",67696,1877,985154000,2005
"424910",75313,7617,785424000,2005
"424920",73021,3056,673572000,2005
"424930",58635,4559,361407000,2005
"424940",57115,1465,529003000,2005
"424950",22238,2192,250853000,2005
"424990",93306,13396,826912000,2005
"425110",6060,1098,60634000,2005
"425120",308137,49930,3098904000,2005
"441110",1166996,26243,11688730000,2005
"441120",122720,26199,895695000,2005
"441210",44803,3070,368106000,2005
"441221",61977,5690,430038000,2005
"441222",41527,5686,284946000,2005
"441229",15486,2325,115816000,2005
"441310",328664,40251,1771756000,2005
"441320",165743,19121,1224320000,2005
"442110",279637,29321,1937501000,2005
"442210",97675,14920,760628000,2005
"442291",9872,2732,55954000,2005
"442299",188445,19423,769922000,2005
"443111",69356,9521,472537000,2005
"443112",292935,27242,1598948000,2005
"443120",90892,11036,579131000,2005
"443130",16065,2377,96195000,2005
"444110",491771,5925,2738333000,2005
"444120",38635,7719,324913000,2005
"444130",142079,14257,657787000,2005
"444190",416820,38532,3587174000,2005
"444210",25874,4201,155900000,2005
"444220",147483,16484,740336000,2005
"445110",2495218,67252,11142374000,2005
"445120",147391,28677,485281000,2005
"445210",39813,5997,160560000,2005
"445220",10381,2155,42376000,2005
"445230",19543,3184,77500000,2005
"445291",30040,5227,141306000,2005
"445292",18691,3412,55968000,2005
"445299",39241,7542,112699000,2005
"445310",137600,29909,563562000,2005
"446110",776540,40544,4582164000,2005
"446120",89223,12854,349176000,2005
"446130",64042,12194,389924000,2005
"446191",49493,9510,206496000,2005
"446199",58056,9784,504396000,2005
"447110",717372,92532,2549675000,2005
"447190",191446,24657,869452000,2005
"448110",64598,8685,333518000,2005
"448120",328018,33722,1079840000,2005
"448130",73003,6305,191271000,2005
"448140",612190,24659,2043674000,2005
"448150",33555,7076,138323000,2005
"448190",89458,12665,330316000,2005
"448210",183792,26416,725277000,2005
"448310",162856,29624,998011000,2005
"448320",8458,1428,51774000,2005
"451110",209720,23195,868954000,2005
"451120",133202,9612,436002000,2005
"451130",52479,5801,141028000,2005
"451140",33558,4514,194972000,2005
"451211",136151,11077,436432000,2005
"451212",8893,1635,33220000,2005
"451220",57092,5518,158019000,2005
"452111",574551,3911,2431506000,2005
"452112",869379,5678,3757921000,2005
"452910",925055,3137,4763342000,2005
"452990",301725,33199,964520000,2005
"453110",101861,21135,346133000,2005
"453210",122593,9501,650289000,2005
"453220",200562,33238,583272000,2005
"453310",128429,18051,467776000,2005
"453910",89842,8271,298332000,2005
"453920",21564,6568,172794000,2005
"453930",25937,4544,198404000,2005
"453991",26980,6076,98532000,2005
"453998",102135,20573,517031000,2005
"454111",NA,7576,NA,2005
"454112",NA,348,NA,2005
"454113",185996,8000,1721455000,2005
"454210",53555,5432,330694000,2005
"454311",51885,4481,498598000,2005
"454312",46660,5861,364793000,2005
"454319",594,228,2930000,2005
"454390",115120,17762,854874000,2005
"481111",424675,2759,5286162000,2005
"481112",21926,454,188311000,2005
"481211",29060,1686,354852000,2005
"481212",5918,311,71223000,2005
"481219",4776,505,51192000,2005
"483111",11357,465,190428000,2005
"483112",11376,87,170879000,2005
"483113",21025,610,290754000,2005
"483114",2270,137,19811000,2005
"483211",15612,384,205242000,2005
"483212",3843,263,32722000,2005
"484110",191104,26454,1490223000,2005
"484121",562116,31058,4575090000,2005
"484122",260514,7365,2674497000,2005
"484210",110698,8711,734569000,2005
"484220",205193,31948,1507773000,2005
"484230",148674,11688,1289005000,2005
"485111",1535,60,9625000,2005
"485112",493,18,3477000,2005
"485113",46848,807,348341000,2005
"485119",2939,41,34201000,2005
"485210",16830,491,110749000,2005
"485310",28973,3009,132896000,2005
"485320",36315,4073,187706000,2005
"485410",186752,4325,748108000,2005
"485510",26812,1234,132726000,2005
"485991",44942,2117,230115000,2005
"485999",14270,1091,66873000,2005
"486110",6021,409,147044000,2005
"486210",24096,1546,501510000,2005
"486910",7255,654,144844000,2005
"486990",681,72,13818000,2005
"487110",9023,650,42634000,2005
"487210",12889,1928,65247000,2005
"487990",2244,174,17474000,2005
"488111",1492,152,14940000,2005
"488119",65559,1437,374707000,2005
"488190",79020,3477,765246000,2005
"488210",27003,974,240802000,2005
"488310",7453,244,77739000,2005
"488320",59670,549,768860000,2005
"488330",10819,803,132729000,2005
"488390",11017,763,118101000,2005
"488410",50150,7686,343936000,2005
"488490",19908,1666,126196000,2005
"488510",181965,16868,1951451000,2005
"488991",NA,1408,NA,2005
"488999",NA,194,NA,2005
"492110",499722,8703,3965822000,2005
"492210",47533,5159,262948000,2005
"493110",412655,9027,3521947000,2005
"493120",42661,1162,355418000,2005
"493130",8183,721,68347000,2005
"493190",114541,2573,921095000,2005
"511110",380144,8395,3536204000,2005
"511120",158843,7846,2623746000,2005
"511130",83555,3359,1259906000,2005
"511140",57042,1824,767694000,2005
"511191",12473,120,140083000,2005
"511199",12574,1201,129113000,2005
"511210",327642,8793,8382456000,2005
"512110",131602,12419,2110805000,2005
"512120",4305,457,58958000,2005
"512131",132247,4854,295903000,2005
"512132",1734,275,4793000,2005
"512191",17549,1804,278759000,2005
"512199",4703,322,86700000,2005
"512210",1505,349,18667000,2005
"512220",7821,402,267480000,2005
"512230",4610,645,80258000,2005
"512240",4948,1561,45382000,2005
"512290",3372,491,30362000,2005
"515111",11906,743,182901000,2005
"515112",112176,6954,1306582000,2005
"515120",124171,1988,1730263000,2005
"515210",38785,657,1077135000,2005
"516110",36145,2343,654109000,2005
"517110",693715,26744,11623467000,2005
"517211",7630,788,104401000,2005
"517212",242342,13385,3597363000,2005
"517310",33746,2778,419866000,2005
"517410",15377,605,306176000,2005
"517510",224557,4561,2600314000,2005
"517910",9169,570,141836000,2005
"518111",57637,4948,1009022000,2005
"518112",15110,631,882428000,2005
"518210",379412,14563,5670984000,2005
"519110",11810,606,179347000,2005
"519120",30548,2593,168783000,2005
"519190",11694,716,134299000,2005
"521110",19936,93,312065000,2005
"522110",1590976,81781,25942739000,2005
"522120",248224,16255,3071286000,2005
"522130",236044,15985,2061138000,2005
"522190",6946,203,225638000,2005
"522210",60158,489,1330182000,2005
"522220",131609,5456,2948252000,2005
"522291",105814,14396,1265051000,2005
"522292",383229,28038,6988027000,2005
"522293",5376,452,209148000,2005
"522294",23250,330,546232000,2005
"522298",53870,7733,645494000,2005
"522310",145399,22332,1682067000,2005
"522320",122397,4566,1649642000,2005
"522390",88423,16046,877198000,2005
"523110",137228,5569,17236316000,2005
"523120",325946,29072,15513718000,2005
"523130",8445,1142,425376000,2005
"523140",13552,1427,376763000,2005
"523210",7163,123,258441000,2005
"523910",32309,6197,1437753000,2005
"523920",175507,13878,9199194000,2005
"523930",107891,21444,3100336000,2005
"523991",43596,2558,862054000,2005
"523999",8747,707,294210000,2005
"524113",356258,8688,7727700000,2005
"524114",410520,3996,7325070000,2005
"524126",533945,13539,9972888000,2005
"524127",75931,6494,1408367000,2005
"524128",11323,455,124179000,2005
"524130",18110,636,747851000,2005
"524210",705325,130730,8685391000,2005
"524291",47478,5286,627643000,2005
"524292",141881,4930,1632337000,2005
"524298",22274,2460,345118000,2005
"525910",3778,286,235803000,2005
