"state_fips","county_fips","employment_march","establishments","payroll_quarter1","year"
5,11,2713,259,18509000,2014
5,13,413,59,3539000,2014
5,15,8155,692,51500000,2014
5,17,2194,218,15100000,2014
5,19,6552,490,49115000,2014
5,21,2685,298,18655000,2014
5,23,5947,587,41535000,2014
5,25,644,79,4495000,2014
5,27,7711,589,66943000,2014
5,29,4925,427,39225000,2014
5,31,39394,2431,323027000,2014
5,33,19684,1041,152411000,2014
5,35,13528,844,103893000,2014
5,37,3914,356,27194000,2014
5,39,2415,194,16020000,2014
5,41,3606,311,27192000,2014
5,43,4446,401,30159000,2014
5,45,36081,2452,355086000,2014
5,47,3531,292,26758000,2014
5,49,1467,156,8760000,2014
5,51,32870,2648,237788000,2014
5,53,2990,272,22900000,2014
5,55,18273,766,116743000,2014
5,57,6135,387,45569000,2014
5,59,6362,475,49234000,2014
5,61,6047,292,41548000,2014
5,63,13655,776,113212000,2014
5,65,1956,215,13495000,2014
5,67,3988,325,34281000,2014
5,69,20829,1358,178742000,2014
5,71,7043,397,47094000,2014
5,73,768,112,5415000,2014
5,75,3048,275,20842000,2014
5,77,885,122,7237000,2014
5,79,1462,153,11681000,2014
5,81,2704,163,39301000,2014
5,83,4020,375,27756000,2014
5,85,10072,995,71233000,2014
5,87,2461,188,16227000,2014
5,89,3221,203,17811000,2014
5,91,11550,725,110930000,2014
5,93,18714,815,161104000,2014
5,95,1726,191,11367000,2014
5,97,841,141,5429000,2014
5,99,1960,124,15881000,2014
5,101,744,86,3803000,2014
5,103,8193,521,80802000,2014
5,105,802,107,5904000,2014
5,107,4127,410,31367000,2014
5,109,1766,200,10578000,2014
5,111,3654,366,26099000,2014
5,113,5001,449,32300000,2014
5,115,23370,1545,200212000,2014
5,117,977,151,6268000,2014
5,119,204699,11993,2192691000,2014
5,121,3569,327,23932000,2014
5,123,5157,444,34960000,2014
5,125,19715,1813,138512000,2014
5,127,1925,143,12411000,2014
5,129,1042,113,5113000,2014
5,131,61320,3392,578414000,2014
5,133,4134,268,30901000,2014
5,135,2441,304,13934000,2014
5,137,1939,225,10924000,2014
5,139,17449,1109,223256000,2014
5,141,3416,336,33032000,2014
5,143,82559,5017,761868000,2014
5,145,22282,1533,179683000,2014
5,147,1216,131,10019000,2014
5,149,4834,301,34030000,2014
5,999,9588,269,93999000,2014
6,1,622942,37901,9849539000,2014
6,3,223,43,1127000,2014
6,5,7712,802,65917000,2014
6,7,57562,4637,471652000,2014
6,9,5863,894,42381000,2014
6,11,4027,370,35184000,2014
6,13,306882,22729,5051924000,2014
6,15,3937,420,27845000,2014
6,17,42457,4317,426057000,2014
6,19,244494,16119,2275782000,2014
6,21,4589,452,53842000,2014
6,23,32620,3137,258172000,2014
6,25,32849,2465,241495000,2014
6,27,5309,526,45334000,2014
6,29,192765,12480,2106541000,2014
6,31,23624,1589,193215000,2014
6,33,9604,1060,84212000,2014
6,35,3706,404,27516000,2014
6,37,3932904,258982,50064758000,2014
6,39,25722,1918,235193000,2014
6,41,99584,9801,1426949000,2014
6,43,2912,348,18526000,2014
6,45,22383,2450,177898000,2014
6,47,42083,2903,352608000,2014
6,49,1213,150,9323000,2014
6,51,5863,559,39405000,2014
6,53,102790,8420,1035826000,2014
6,55,60882,4075,698436000,2014
6,57,26220,2915,243641000,2014
6,59,1421125,90956,19095428000,2014
6,61,131786,9880,1597171000,2014
6,63,3595,584,32003000,2014
6,65,514885,35595,4585822000,2014
6,67,435440,27976,5424519000,2014
6,69,10868,932,101626000,2014
6,71,554359,32930,5299801000,2014
6,73,1202583,79958,15609114000,2014
6,75,573297,33189,14055873000,2014
6,77,168367,10825,1661521000,2014
6,79,89509,8028,847259000,2014
6,81,367148,20653,10178631000,2014
6,83,141785,11296,1647678000,2014
6,85,963099,47019,24922620000,2014
6,87,72301,6830,728090000,2014
6,89,47366,4114,410963000,2014
6,91,211,68,1227000,2014
6,93,8076,1069,59378000,2014
6,95,105212,6745,1229601000,2014
6,97,158918,13523,1757069000,2014
6,99,132417,8544,1342659000,2014
6,101,20096,1692,183585000,2014
6,103,11723,958,105212000,2014
6,105,1489,252,10609000,2014
6,107,90454,6165,787957000,2014
6,109,12200,1291,102950000,2014
6,111,251566,20251,3481417000,2014
6,113,59766,3904,645614000,2014
6,115,9237,806,78101000,2014
6,999,356103,747,6495273000,2014
8,1,147456,8833,1591678000,2014
8,3,5409,491,42875000,2014
8,5,267580,17628,4056336000,2014
8,7,2974,485,20028000,2014
8,9,507,90,3688000,2014
8,11,535,57,4204000,2014
8,13,145558,11932,2180856000,2014
8,14,39556,1861,757506000,2014
8,15,5502,851,37376000,2014
8,17,743,57,11011000,2014
8,19,2624,329,30111000,2014
8,21,588,102,3896000,2014
8,23,238,40,1224000,2014
8,25,483,30,4134000,2014
8,27,557,138,3638000,2014
8,29,6738,828,52073000,2014
8,31,414818,23558,6398011000,2014
8,33,216,48,1352000,2014
8,35,99978,8355,1337585000,2014
8,37,29837,3306,274967000,2014
8,39,2400,581,19418000,2014
8,41,224066,16292,2411525000,2014
8,43,7638,827,51396000,2014
8,45,18937,2403,211344000,2014
8,47,4658,119,37859000,2014
8,49,7640,798,61309000,2014
8,51,6171,1059,46994000,2014
8,53,139,72,821000,2014
8,55,1099,151,7398000,2014
8,57,251,68,1764000,2014
8,59,193767,16436,2226388000,2014
8,61,242,37,2310000,2014
8,63,2021,267,14948000,2014
8,65,1264,203,7840000,2014
8,67,20938,2300,219697000,2014
8,69,116753,10031,1206312000,2014
8,71,3226,358,24402000,2014
8,73,1215,134,9019000,2014
8,75,5462,570,42619000,2014
8,77,50695,4427,493481000,2014
8,79,187,66,1373000,2014
8,81,3486,420,35363000,2014
8,83,6653,744,52628000,2014
8,85,11560,1256,94474000,2014
8,87,9001,681,79714000,2014
8,89,4140,426,29889000,2014
8,91,1041,274,6808000,2014
8,93,1219,426,7719000,2014
8,95,1004,140,7920000,2014
8,97,16880,1576,167158000,2014
8,99,2840,349,19794000,2014
8,101,47148,3014,409147000,2014
8,103,2062,230,33596000,2014
8,105,2528,336,16766000,2014
8,107,16659,1616,178045000,2014
8,109,790,113,5212000,2014
8,111,197,68,851000,2014
8,113,4688,611,36575000,2014
8,115,477,74,3432000,2014
8,117,19662,2170,136547000,2014
8,119,5278,673,43839000,2014
8,121,570,111,4863000,2014
8,123,77367,5637,896832000,2014
8,125,2631,369,22529000,2014
8,999,102908,532,2053633000,2014
9,1,408854,27022,9245720000,2014
9,3,442655,22531,7003434000,2014
9,5,52087,4781,484822000,2014
9,7,61384,4161,670308000,2014
9,9,338587,19467,4115842000,2014
9,11,102281,5732,1235341000,2014
9,13,32223,2418,271419000,2014
9,15,30180,2052,274144000,2014
9,999,17175,391,350690000,2014
10,1,49311,3263,445085000,2014
10,3,274816,15504,4449291000,2014
10,5,63078,5340,493773000,2014
10,999,4431,205,95266000,2014
11,1,495453,22210,9437330000,2014
12,1,85536,5938,775198000,2014
12,3,5252,395,41121000,2014
12,5,60513,4461,479901000,2014
12,7,4076,428,28851000,2014
12,9,166056,13348,1669006000,2014
12,11,647907,58549,7140727000,2014
12,13,1768,192,10717000,2014
12,15,35818,3704,271273000,2014
12,17,26262,2632,214215000,2014
12,19,37630,3657,280863000,2014
12,21,114225,11003,1210291000,2014
12,23,17849,1316,162792000,2014
12,27,5068,430,41656000,2014
12,29,1499,181,9842000,2014
12,31,417182,23987,5292331000,2014
12,33,99633,6657,896099000,2014
12,35,17207,1928,120461000,2014
12,37,2310,313,13781000,2014
12,39,8523,636,69986000,2014
12,41,1453,217,10628000,2014
12,43,754,111,5620000,2014
12,45,2214,283,16483000,2014
12,47,1941,174,28054000,2014
12,49,4377,375,34933000,2014
12,51,5528,548,41594000,2014
12,53,30578,3004,224560000,2014
12,55,19520,1833,142039000,2014
12,57,557545,34020,6711302000,2014
12,59,1944,264,12472000,2014
12,61,40165,4058,341057000,2014
12,63,8674,774,63964000,2014
12,65,1574,245,10341000,2014
12,67,746,93,4034000,2014
12,69,73167,6649,562537000,2014
12,71,193523,16857,1768115000,2014
12,73,95086,7471,870794000,2014
12,75,5199,687,35645000,2014
12,77,1289,79,10601000,2014
12,79,2892,315,19270000,2014
12,81,89428,8244,765458000,2014
12,83,76032,6842,617969000,2014
12,85,51673,5201,464871000,2014
12,86,919859,80197,10442527000,2014
12,87,30871,3689,244595000,2014
12,89,16169,1689,132628000,2014
12,91,57515,5146,498235000,2014
12,93,6700,764,50567000,2014
12,95,659812,34229,6989838000,2014
12,97,69236,5340,523137000,2014
12,99,484794,45323,5689722000,2014
12,101,87322,8884,681215000,2014
12,103,363063,27023,3658366000,2014
12,105,171305,11021,1616321000,2014
12,107,12036,1231,94337000,2014
12,109,51842,5499,471252000,2014
12,111,56108,5123,484875000,2014
12,113,22879,2528,181182000,2014
12,115,132202,13062,1271520000,2014
12,117,157172,12766,1591277000,2014
12,119,18994,1334,161600000,2014
12,121,7742,683,54259000,2014
12,123,4591,392,41831000,2014
12,125,1838,128,14760000,2014
12,127,136213,12143,1105410000,2014
12,129,3233,419,22428000,2014
12,131,18202,1925,130460000,2014
12,133,3915,380,27292000,2014
12,999,928355,858,10288268000,2014
13,1,5442,348,72773000,2014
13,3,1189,87,8844000,2014
13,5,2536,214,18074000,2014
13,7,217,25,2269000,2014
13,9,12986,792,98715000,2014
13,11,2919,271,17024000,2014
13,13,14973,1105,114376000,2014
13,15,29469,1884,274257000,2014
13,17,4792,320,35146000,2014
13,19,2509,259,20362000,2014
13,21,72701,4116,664574000,2014
13,23,1395,164,8387000,2014
13,25,1240,180,8714000,2014
13,27,1999,201,15362000,2014
13,29,5550,622,37383000,2014
13,31,16743,1387,112521000,2014
13,33,5189,291,82948000,2014
13,35,4014,358,28851000,2014
13,37,596,73,4572000,2014
13,39,8038,792,52704000,2014
13,43,2173,207,14796000,2014
13,45,32496,1978,293529000,2014
13,47,11670,886,88206000,2014
13,49,1798,146,13700000,2014
13,51,126850,7416,1271822000,2014
13,53,1444,100,14824000,2014
13,55,4501,305,30153000,2014
13,57,45667,4971,354215000,2014
13,59,45676,2940,383012000,2014
13,61,NA,36,NA,2014
13,63,70883,3757,619665000,2014
13,65,1843,128,12810000,2014
13,67,318225,19336,4313339000,2014
13,69,12260,837,98730000,2014
13,71,11169,887,79358000,2014
13,73,26600,2143,210599000,2014
13,75,2922,307,21320000,2014
13,77,30700,2193,251989000,2014
13,79,549,100,4372000,2014
13,81,6674,500,53866000,2014
13,83,2681,203,22203000,2014
13,85,6241,603,34346000,2014
13,87,6493,579,51366000,2014
13,89,262339,16300,3488411000,2014
13,91,3178,340,21525000,2014
13,93,2028,156,12420000,2014
13,95,37973,2337,329412000,2014
13,97,34833,2438,260818000,2014
13,99,2806,216,32121000,2014
13,101,108,26,815000,2014
13,103,7398,679,70708000,2014
13,105,4475,423,33908000,2014
13,107,4854,380,35094000,2014
13,109,3873,213,26509000,2014
13,111,4776,561,29936000,2014
13,113,38978,3235,351633000,2014
13,115,33947,1942,295313000,2014
13,117,66853,5796,723143000,2014
13,119,6303,411,46802000,2014
13,121,739045,34622,13684435000,2014
13,123,5748,512,36663000,2014
13,125,NA,24,NA,2014
13,127,30438,2452,252028000,2014
13,129,19713,977,176588000,2014
13,131,4284,399,31681000,2014
13,133,4509,408,36405000,2014
13,135,311031,22012,3606077000,2014
13,137,11518,793,91336000,2014
13,139,66547,4040,674668000,2014
13,141,595,68,4710000,2014
13,143,5050,433,43562000,2014
13,145,4475,399,28115000,2014
13,147,5366,386,46575000,2014
13,149,1188,123,12459000,2014
13,151,48299,3411,369717000,2014
13,153,35678,2391,282898000,2014
13,155,1622,121,11877000,2014
13,157,17278,1175,146529000,2014
13,159,1394,148,9418000,2014
13,161,3322,239,24824000,2014
13,163,4079,302,33983000,2014
13,165,1009,101,7572000,2014
13,167,988,116,6925000,2014
13,169,2529,324,18600000,2014
13,171,2591,217,18923000,2014
13,173,817,98,4962000,2014
13,175,15051,1057,120843000,2014
13,177,3930,371,26839000,2014
13,179,12182,820,113167000,2014
13,181,839,130,5104000,2014
13,183,262,66,1488000,2014
13,185,39742,2700,287077000,2014
13,187,4681,510,31663000,2014
13,189,6094,432,45892000,2014
13,191,1327,175,7285000,2014
13,193,2183,182,18538000,2014
13,195,2009,359,12774000,2014
13,197,1397,76,9102000,2014
13,199,3380,296,25809000,2014
13,201,1081,127,7663000,2014
13,205,5818,369,37348000,2014
13,207,6678,511,50118000,2014
13,209,977,110,6874000,2014
13,211,5355,451,45148000,2014
13,213,7314,374,54967000,2014
13,215,79475,4266,764419000,2014
13,217,17441,1299,160339000,2014
13,219,9792,1010,82982000,2014
13,221,1131,166,6871000,2014
13,223,16510,1758,108838000,2014
13,225,6114,456,45724000,2014
13,227,6017,645,49449000,2014
13,229,3152,324,22138000,2014
13,231,1552,241,11069000,2014
13,233,9759,585,82829000,2014
13,235,2119,167,17428000,2014
13,237,4896,408,33606000,2014
13,239,248,35,1472000,2014
13,241,4064,446,25835000,2014
13,243,1346,129,10971000,2014
13,245,87631,4322,854434000,2014
13,247,31313,1939,318806000,2014
13,249,640,66,7699000,2014
13,251,2296,205,17747000,2014
13,253,1540,182,11142000,2014
13,255,16898,1120,132263000,2014
13,257,7999,523,75983000,2014
13,259,697,62,5209000,2014
13,261,8907,615,74834000,2014
13,263,558,64,4585000,2014
13,265,64,17,341000,2014
13,267,3123,294,23090000,2014
13,269,908,124,6985000,2014
13,271,3516,179,20693000,2014
13,273,1758,163,12478000,2014
13,275,15105,1078,159147000,2014
13,277,14944,1021,119108000,2014
13,279,9649,668,78830000,2014
13,281,2843,270,16311000,2014
13,283,621,87,3537000,2014
13,285,32282,1406,317096000,2014
13,287,1341,148,9920000,2014
13,289,NA,71,NA,2014
13,291,4997,542,37274000,2014
13,293,5698,448,44283000,2014
13,295,10408,679,76417000,2014
13,297,15843,1543,128207000,2014
13,299,11679,853,88734000,2014
13,301,738,65,6056000,2014
13,303,5446,341,56228000,2014
13,305,5701,531,47670000,2014
13,307,NA,28,NA,2014
13,309,879,67,6961000,2014
13,311,5517,595,35555000,2014
13,313,46761,2167,455395000,2014
13,315,543,89,3294000,2014
13,317,2102,198,14610000,2014
13,319,2172,144,25933000,2014
13,321,2515,273,17219000,2014
13,999,91215,576,909985000,2014
15,1,52063,3962,438758000,2014
15,3,354302,21195,3686652000,2014
15,5,NA,1,NA,2014
15,7,25824,1988,226197000,2014
15,9,63429,4499,559911000,2014
15,999,NA,156,NA,2014
16,1,182706,12507,2028318000,2014
16,3,486,107,2927000,2014
16,5,25273,1943,183490000,2014
16,7,955,122,5815000,2014
16,9,2123,225,17888000,2014
16,11,9860,833,82362000,2014
16,13,10327,1376,89011000,2014
16,15,549,149,2410000,2014
16,17,11388,1416,91866000,2014
16,19,44285,3314,403403000,2014
16,21,2327,358,13952000,2014
16,23,NA,63,NA,2014
16,25,169,29,1074000,2014
16,27,47157,3723,345981000,2014
16,29,2687,190,38521000,2014
16,31,7469,639,54587000,2014
16,33,82,14,513000,2014
16,35,1864,226,13827000,2014
16,37,880,162,8668000,2014
16,39,4291,435,24294000,2014
16,41,1980,271,12441000,2014
16,43,1494,278,9028000,2014
16,45,2299,351,13955000,2014
16,47,2613,348,19254000,2014
16,49,3370,473,28150000,2014
16,51,3930,453,27608000,2014
16,53,5871,545,48933000,2014
16,55,46988,4366,384386000,2014
16,57,8294,895,53925000,2014
16,59,1681,295,10519000,2014
16,61,764,117,4701000,2014
16,63,563,86,4430000,2014
16,65,14737,776,79284000,2014
16,67,4406,398,39892000,2014
16,69,16724,1106,145629000,2014
16,71,712,84,4803000,2014
16,73,1525,184,9468000,2014
16,75,4642,496,36689000,2014
16,77,2217,155,19167000,2014
16,79,3993,345,41136000,2014
16,81,2065,442,16123000,2014
16,83,29530,2497,214013000,2014
16,85,3081,563,20234000,2014
16,87,1804,215,11761000,2014
16,999,9410,246,72181000,2014
17,1,30389,1795,279701000,2014
17,3,1075,96,9294000,2014
17,5,3749,304,29454000,2014
17,7,14682,838,160030000,2014
17,9,3126,121,30519000,2014
17,11,9639,756,90528000,2014
17,13,590,87,2932000,2014
17,15,3434,403,28069000,2014
17,17,4391,239,39236000,2014
17,19,68541,4135,633164000,2014
17,21,8930,723,72741000,2014
17,23,4039,333,37930000,2014
17,25,4685,362,41184000,2014
17,27,8652,855,59123000,2014
17,29,17592,1175,148446000,2014
17,31,2335270,130833,35608958000,2014
17,33,6568,424,75237000,2014
17,35,2063,180,13137000,2014
17,37,25404,1921,219631000,2014
17,39,4459,382,55109000,2014
17,41,6504,588,65866000,2014
17,43,595352,33668,8478965000,2014
17,45,5957,347,53640000,2014
17,47,1880,140,16081000,2014
17,49,23157,1193,192370000,2014
17,51,4654,469,29551000,2014
17,53,4270,378,33262000,2014
17,55,6907,743,50859000,2014
17,57,6162,647,43693000,2014
17,59,896,101,10428000,2014
17,61,1735,251,13102000,2014
17,63,14994,1060,209502000,2014
17,65,1509,202,14465000,2014
17,67,2906,392,22884000,2014
17,69,742,67,5943000,2014
17,71,707,114,3722000,2014
17,73,13146,1075,112819000,2014
17,75,6421,691,45381000,2014
17,77,16534,1312,126156000,2014
17,79,1456,209,10906000,2014
17,81,18300,956,161847000,2014
17,83,4673,423,28982000,2014
17,85,6803,717,52159000,2014
17,87,1150,162,5454000,2014
17,89,184016,12345,1796296000,2014
17,91,36792,2360,308031000,2014
17,93,22115,2063,166804000,2014
17,95,15525,1053,113434000,2014
17,97,330815,19623,6371493000,2014
17,99,38778,2687,355498000,2014
17,101,3542,274,31915000,2014
17,103,10663,698,100164000,2014
17,105,11228,866,101131000,2014
17,107,7453,599,55727000,2014
17,109,8877,667,63406000,2014
17,111,84791,7827,834925000,2014
17,113,76679,3653,1031056000,2014
17,115,46164,2434,450989000,2014
17,117,8498,886,62135000,2014
17,119,83211,5806,838481000,2014
17,121,11072,931,89857000,2014
17,123,2914,270,23365000,2014
17,125,2272,282,19197000,2014
17,127,3220,221,34588000,2014
17,129,1230,209,8885000,2014
17,131,2391,274,18225000,2014
17,133,8227,796,61037000,2014
17,135,6756,689,54707000,2014
17,137,12832,847,99734000,2014
17,139,4912,321,42489000,2014
17,141,13045,1051,130815000,2014
17,143,104510,4519,1889387000,2014
17,145,4221,407,32528000,2014
17,147,2297,331,17601000,2014
17,149,3000,370,21223000,2014
17,151,193,47,901000,2014
17,153,609,92,4067000,2014
17,155,1143,136,13657000,2014
17,157,10493,665,88227000,2014
17,159,5250,458,42576000,2014
17,161,62827,3258,723993000,2014
17,163,76601,5217,659912000,2014
17,165,7079,569,69746000,2014
17,167,83211,5024,805679000,2014
17,169,1139,151,7776000,2014
17,171,567,82,5236000,2014
17,173,4105,433,31172000,2014
17,175,982,118,8557000,2014
17,177,14588,1060,144229000,2014
17,179,44318,2803,444327000,2014
17,181,3527,348,23286000,2014
17,183,24259,1451,259189000,2014
17,185,2831,269,22718000,2014
17,187,4994,349,34716000,2014
17,189,4811,383,40090000,2014
17,191,3326,378,25900000,2014
17,193,3615,385,31914000,2014
17,195,16807,1218,147215000,2014
17,197,206073,14565,2062021000,2014
17,199,22491,1611,190608000,2014
17,201,117702,6471,1145503000,2014
17,203,8817,755,75764000,2014
17,999,123793,598,1027839000,2014
18,1,11917,724,95735000,2014
18,3,166360,9070,1703140000,2014
18,5,44983,1796,616079000,2014
18,7,1391,184,10481000,2014
18,9,2599,231,24169000,2014
18,11,20809,1445,170803000,2014
18,13,2081,353,9763000,2014
18,15,4379,376,35463000,2014
18,17,12922,731,103067000,2014
18,19,45829,2400,391132000,2014
18,21,5864,468,40647000,2014
18,23,9365,588,79432000,2014
18,25,1379,123,8819000,2014
18,27,10250,866,81322000,2014
18,29,12459,911,107818000,2014
18,31,11813,615,100620000,2014
18,33,19053,986,190352000,2014
18,35,38419,2322,322525000,2014
18,37,26215,1288,266269000,2014
18,39,117990,4825,1173737000,2014
18,41,5634,445,45942000,2014
18,43,25577,1761,221055000,2014
18,45,3944,313,30299000,2014
18,47,5380,413,99956000,2014
18,49,5347,467,42453000,2014
18,51,17822,708,201102000,2014
18,53,29791,1308,242328000,2014
18,55,4917,580,32758000,2014
18,57,122263,8274,1590594000,2014
18,59,19717,1369,195908000,2014
18,61,9053,651,63805000,2014
18,63,52733,3027,440798000,2014
18,65,10517,820,77895000,2014
18,67,31758,1742,353563000,2014
18,69,12710,875,93855000,2014
18,71,18875,1004,180278000,2014
18,73,8881,736,73471000,2014
18,75,6520,395,50292000,2014
18,77,11519,660,103042000,2014
18,79,6530,413,52627000,2014
18,81,43929,3065,366585000,2014
18,83,13423,913,115615000,2014
18,85,36425,1899,502941000,2014
18,87,12460,801,112304000,2014
18,89,167974,9852,1733400000,2014
18,91,33509,2290,289363000,2014
18,93,10935,857,90135000,2014
18,95,34727,2242,275119000,2014
18,97,520458,22808,6882581000,2014
18,99,17041,1049,139719000,2014
